英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
43066,罗萨,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",祝福与诅咒3,"""4306a114"",""4306a124""",被动效果：每次普攻释放祝福与诅咒，全体友军破防增加18%，降低全体敌人16%攻击，持续3回合,自然守护3,"""4306a214""",被动效果：每次出手增加自己25%格挡，持续3回合,生命誓言2,"""43066311"",""43066314""",被动效果：生命永久增加30%；当生命低于60%时，提升我方友军35%护甲，持续3回合（只触发一次）,自然律动2,43066012,怒气技能：对所有敌人造成65%攻击伤害，增加全体友军18.5%攻击3回合。
43066,罗萨,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",祝福与诅咒3,"""4306a114"",""4306a124""",被动效果：每次普攻释放祝福与诅咒，全体友军破防增加18%，降低全体敌人16%攻击，持续3回合,自然守护3,"""4306a214""",被动效果：每次出手增加自己25%格挡，持续3回合,生命誓言3,"""4306a311"",""4306a314""",被动效果：生命永久增加40%；当生命低于60%时，提升我方友军45%护甲，持续3回合（只触发一次）,自然律动2,43066012,怒气技能：对所有敌人造成65%攻击伤害，增加全体友军18.5%攻击3回合。
43066,罗萨,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",祝福与诅咒3,"""4306a114"",""4306a124""",被动效果：每次普攻释放祝福与诅咒，全体友军破防增加18%，降低全体敌人16%攻击，持续3回合,自然守护3,"""4306a214""",被动效果：每次出手增加自己25%格挡，持续3回合,生命誓言3,"""4306a311"",""4306a314""",被动效果：生命永久增加40%；当生命低于60%时，提升我方友军45%护甲，持续3回合（只触发一次）,自然律动3,4306a012,怒气技能：对所有敌人造成100%攻击伤害，增加全体友军25%攻击4回合，并有65%概率附加一个150%攻击的回合印记，1回合后触发。
43066,罗萨,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",祝福与诅咒3,"""4306a114"",""4306a124""",被动效果：每次普攻释放祝福与诅咒，全体友军破防增加18%，降低全体敌人16%攻击，持续3回合,自然守护3,"""4306a214""",被动效果：每次出手增加自己25%格挡，持续3回合,生命誓言3,"""4306a311"",""4306a314""",被动效果：生命永久增加40%；当生命低于60%时，提升我方友军45%护甲，持续3回合（只触发一次）,自然律动3,4306a012,怒气技能：对所有敌人造成100%攻击伤害，增加全体友军25%攻击4回合，并有65%概率附加一个150%攻击的回合印记，1回合后触发。
43066,罗萨,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",祝福与诅咒3,"""4306a114"",""4306a124""",被动效果：每次普攻释放祝福与诅咒，全体友军破防增加18%，降低全体敌人16%攻击，持续3回合,自然守护3,"""4306a214""",被动效果：每次出手增加自己25%格挡，持续3回合,生命誓言3,"""4306a311"",""4306a314""",被动效果：生命永久增加40%；当生命低于60%时，提升我方友军45%护甲，持续3回合（只触发一次）,自然律动3,4306a012,怒气技能：对所有敌人造成100%攻击伤害，增加全体友军25%攻击4回合，并有65%概率附加一个150%攻击的回合印记，1回合后触发。
43066,罗萨,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",祝福与诅咒3,"""4306a114"",""4306a124""",被动效果：每次普攻释放祝福与诅咒，全体友军破防增加18%，降低全体敌人16%攻击，持续3回合,自然守护3,"""4306a214""",被动效果：每次出手增加自己25%格挡，持续3回合,生命誓言3,"""4306a311"",""4306a314""",被动效果：生命永久增加40%；当生命低于60%时，提升我方友军45%护甲，持续3回合（只触发一次）,自然律动3,4306a012,怒气技能：对所有敌人造成100%攻击伤害，增加全体友军25%攻击4回合，并有65%概率附加一个150%攻击的回合印记，1回合后触发。
44036,灰眼,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",魔量转移3,"""4403a114"",""4403a124"",""4403a134""",被动效果：善于偷袭的刺客，普攻有100%概率偷取目标51点怒气并增加自己对敌人造成的伤害36%,后排打击2,"""44036214""",被动效果：专治不敢露头的远程英雄，普通攻击变为攻击敌方随机1名后排目标，伤害为115%,灰眼之力2,"""44036311"",""44036321""",被动效果：影袭刺客的灰眼具有特别的力量，命中增加15%，攻击增加19.5%,暗影瞬杀2,44036012,怒气技能：对敌方生命最少的目标造成218%攻击伤害并对法师类目标造成85%额外伤害，持续2回合
44036,灰眼,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",魔量转移3,"""4403a114"",""4403a124"",""4403a134""",被动效果：善于偷袭的刺客，普攻有100%概率偷取目标51点怒气并增加自己对敌人造成的伤害36%,脆皮杀手3,"""4403a214""",被动效果：专治不敢露头的远程英雄，普通攻击变为攻击敌方随机1名后排目标，造成123%攻击伤害,灰眼之力2,"""44036311"",""44036321""",被动效果：影袭刺客的灰眼具有特别的力量，命中增加15%，攻击增加19.5%,暗影瞬杀2,44036012,怒气技能：对敌方生命最少的目标造成218%攻击伤害并对法师类目标造成85%额外伤害，持续2回合
44036,灰眼,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",魔量转移3,"""4403a114"",""4403a124"",""4403a134""",被动效果：善于偷袭的刺客，普攻有100%概率偷取目标51点怒气并增加自己对敌人造成的伤害36%,脆皮杀手3,"""4403a214""",被动效果：专治不敢露头的远程英雄，普通攻击变为攻击敌方随机1名后排目标，造成123%攻击伤害,刺客之眼3,"""4403a311"",""4403a321""",被动效果：影袭刺客的灰眼具有特别的力量，命中增加20%，攻击增加24%,暗影瞬杀2,44036012,怒气技能：对敌方生命最少的目标造成218%攻击伤害并对法师类目标造成85%额外伤害，持续2回合
44046,无面者,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",神秘力量3,"""4404a111"",""4404a121""",被动效果：长期深山苦修，使得自身暴击增加30%，暴击伤害增加50%,虚弱打击2,"""44046214""",被动效果：僧侣善于找到敌方的弱点，普通攻击变成攻击敌方生命最少的英雄，效果为106%，并降低目标16%攻击3回合,毒性攻击2,"""44046314""",被动效果：僧侣通过艰苦的修炼，使得普攻有52%概率使目标中毒，每回合造成85%攻击伤害，持续2回合,死亡瞬斩2,44046012,怒气技能：对敌方随机3名后排目标造成203%攻击伤害，如果是法师，每回合额外造成42%攻击伤害，持续2回合
44046,无面者,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",神秘力量3,"""4404a111"",""4404a121""",被动效果：长期深山苦修，使得自身暴击增加30%，暴击伤害增加50%,打击弱点3,"""4404a214""",被动效果：僧侣善于找到敌方的弱点，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并降低目标16%攻击3回合,毒性攻击2,"""44046314""",被动效果：僧侣通过艰苦的修炼，使得普攻有52%概率使目标中毒，每回合造成85%攻击伤害，持续2回合,死亡瞬斩2,44046012,怒气技能：对敌方随机3名后排目标造成203%攻击伤害，如果是法师，每回合额外造成42%攻击伤害，持续2回合
44046,无面者,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",神秘力量3,"""4404a111"",""4404a121""",被动效果：长期深山苦修，使得自身暴击增加30%，暴击伤害增加50%,打击弱点3,"""4404a214""",被动效果：僧侣善于找到敌方的弱点，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并降低目标16%攻击3回合,毒念3,"""4404a314""",被动效果：僧侣通过艰苦的修炼，使得普攻有52%概率使目标中毒，每回合造成124%攻击伤害，持续2回合,死亡瞬斩2,44046012,怒气技能：对敌方随机3名后排目标造成203%攻击伤害，如果是法师，每回合额外造成42%攻击伤害，持续2回合
44046,无面者,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",神秘力量3,"""4404a111"",""4404a121""",被动效果：长期深山苦修，使得自身暴击增加30%，暴击伤害增加50%,打击弱点3,"""4404a214""",被动效果：僧侣善于找到敌方的弱点，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并降低目标16%攻击3回合,毒念3,"""4404a314""",被动效果：僧侣通过艰苦的修炼，使得普攻有52%概率使目标中毒，每回合造成124%攻击伤害，持续2回合,死亡瞬斩3,4404a012,怒气技能：对敌方后排全体敌人造成215%攻击伤害，如果是法师，每回合额外造成51%攻击流血伤害，持续3回合
44046,无面者,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",神秘力量3,"""4404a111"",""4404a121""",被动效果：长期深山苦修，使得自身暴击增加30%，暴击伤害增加50%,打击弱点3,"""4404a214""",被动效果：僧侣善于找到敌方的弱点，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并降低目标16%攻击3回合,毒念3,"""4404a314""",被动效果：僧侣通过艰苦的修炼，使得普攻有52%概率使目标中毒，每回合造成124%攻击伤害，持续2回合,死亡瞬斩3,4404a012,怒气技能：对敌方后排全体敌人造成215%攻击伤害，如果是法师，每回合额外造成51%攻击流血伤害，持续3回合
44046,无面者,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",神秘力量3,"""4404a111"",""4404a121""",被动效果：长期深山苦修，使得自身暴击增加30%，暴击伤害增加50%,打击弱点3,"""4404a214""",被动效果：僧侣善于找到敌方的弱点，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并降低目标16%攻击3回合,毒念3,"""4404a314""",被动效果：僧侣通过艰苦的修炼，使得普攻有52%概率使目标中毒，每回合造成124%攻击伤害，持续2回合,死亡瞬斩3,4404a012,怒气技能：对敌方后排全体敌人造成215%攻击伤害，如果是法师，每回合额外造成51%攻击流血伤害，持续3回合
44046,无面者,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",神秘力量3,"""4404a111"",""4404a121""",被动效果：长期深山苦修，使得自身暴击增加30%，暴击伤害增加50%,打击弱点3,"""4404a214""",被动效果：僧侣善于找到敌方的弱点，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并降低目标16%攻击3回合,毒念3,"""4404a314""",被动效果：僧侣通过艰苦的修炼，使得普攻有52%概率使目标中毒，每回合造成124%攻击伤害，持续2回合,死亡瞬斩3,4404a012,怒气技能：对敌方后排全体敌人造成215%攻击伤害，如果是法师，每回合额外造成51%攻击流血伤害，持续3回合
45046,恶魔猎手,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",猎手本能3,"""4504a111"",""4504a121"",""4504a131""",被动效果：猎手的本能使得自身暴击增加30%，暴击伤害增加30%，攻击增加32%,杀戮本能2,"""45046214"",""45046224""",被动效果：敌方英雄死亡时，刺激杀戮天性，增加自己16%暴击伤害和13%攻击,致命咆哮2,"""45046314"",""45046324""",被动效果：猎手掌握了自然之力，普攻有62%概率对目标施放致命咆哮，额外造成141%中毒伤害并有15%概率沉默目标2回合,飞斧冲击2,45046012,怒气技能：对敌方全体造成86%攻击伤害并有52%概率使目标禁魔2回合（附加被动：普攻攻击2个目标）
45046,恶魔猎手,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",猎手本能3,"""4504a111"",""4504a121"",""4504a131""",被动效果：猎手的本能使得自身暴击增加30%，暴击伤害增加30%，攻击增加32%,杀戮本能3,"""4504a214"",""4504a224""",被动效果：敌方英雄死亡时，刺激杀戮天性，增加自己21%暴击伤害和16%攻击,致命咆哮2,"""45046314"",""45046324""",被动效果：猎手掌握了自然之力，普攻有62%概率对目标施放致命咆哮，额外造成141%中毒伤害并有15%概率沉默目标2回合,飞斧冲击2,45046012,怒气技能：对敌方全体造成86%攻击伤害并有52%概率使目标禁魔2回合（附加被动：普攻攻击2个目标）
45046,恶魔猎手,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",猎手本能3,"""4504a111"",""4504a121"",""4504a131""",被动效果：猎手的本能使得自身暴击增加30%，暴击伤害增加30%，攻击增加32%,杀戮本能3,"""4504a214"",""4504a224""",被动效果：敌方英雄死亡时，刺激杀戮天性，增加自己21%暴击伤害和16%攻击,致命咆哮3,"""4504a314"",""4504a324""",被动效果：猎手掌握了自然之力，普攻有76%概率对目标施放致命咆哮，额外造成206%攻击的中毒伤害并有16%概率沉默目标2回合,飞斧冲击2,45046012,怒气技能：对敌方全体造成86%攻击伤害并有52%概率使目标禁魔2回合（附加被动：普攻攻击2个目标）
45046,恶魔猎手,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",猎手本能3,"""4504a111"",""4504a121"",""4504a131""",被动效果：猎手的本能使得自身暴击增加30%，暴击伤害增加30%，攻击增加32%,杀戮本能3,"""4504a214"",""4504a224""",被动效果：敌方英雄死亡时，刺激杀戮天性，增加自己21%暴击伤害和16%攻击,致命咆哮3,"""4504a314"",""4504a324""",被动效果：猎手掌握了自然之力，普攻有76%概率对目标施放致命咆哮，额外造成206%攻击的中毒伤害并有16%概率沉默目标2回合,飞斧冲击3,4504a012,怒气技能：对敌方全体造成106%攻击伤害并有52%概率使目标禁魔2回合，并免疫控制2回合（附加被动：普攻攻击2个目标）
45046,恶魔猎手,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",猎手本能3,"""4504a111"",""4504a121"",""4504a131""",被动效果：猎手的本能使得自身暴击增加30%，暴击伤害增加30%，攻击增加32%,杀戮本能3,"""4504a214"",""4504a224""",被动效果：敌方英雄死亡时，刺激杀戮天性，增加自己21%暴击伤害和16%攻击,致命咆哮3,"""4504a314"",""4504a324""",被动效果：猎手掌握了自然之力，普攻有76%概率对目标施放致命咆哮，额外造成206%攻击的中毒伤害并有16%概率沉默目标2回合,飞斧冲击3,4504a012,怒气技能：对敌方全体造成106%攻击伤害并有52%概率使目标禁魔2回合，并免疫控制2回合（附加被动：普攻攻击2个目标）
45046,恶魔猎手,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",猎手本能3,"""4504a111"",""4504a121"",""4504a131""",被动效果：猎手的本能使得自身暴击增加30%，暴击伤害增加30%，攻击增加32%,杀戮本能3,"""4504a214"",""4504a224""",被动效果：敌方英雄死亡时，刺激杀戮天性，增加自己21%暴击伤害和16%攻击,致命咆哮3,"""4504a314"",""4504a324""",被动效果：猎手掌握了自然之力，普攻有76%概率对目标施放致命咆哮，额外造成206%攻击的中毒伤害并有16%概率沉默目标2回合,飞斧冲击3,4504a012,怒气技能：对敌方全体造成106%攻击伤害并有52%概率使目标禁魔2回合，并免疫控制2回合（附加被动：普攻攻击2个目标）
45046,恶魔猎手,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",猎手本能3,"""4504a111"",""4504a121"",""4504a131""",被动效果：猎手的本能使得自身暴击增加30%，暴击伤害增加30%，攻击增加32%,杀戮本能3,"""4504a214"",""4504a224""",被动效果：敌方英雄死亡时，刺激杀戮天性，增加自己21%暴击伤害和16%攻击,致命咆哮3,"""4504a314"",""4504a324""",被动效果：猎手掌握了自然之力，普攻有76%概率对目标施放致命咆哮，额外造成206%攻击的中毒伤害并有16%概率沉默目标2回合,飞斧冲击3,4504a012,怒气技能：对敌方全体造成106%攻击伤害并有52%概率使目标禁魔2回合，并免疫控制2回合（附加被动：普攻攻击2个目标）
45056,马拉萨,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",射手本能3,"""4505a111"",""4505a121""",被动效果：射手的本能使得自身暴击增加40%，攻击增加32%,中毒2,"""45056214""",被动效果：拥有特殊的箭矢，暴击有100%概率使目标中毒，每回造成65%攻击伤害，持续2回合,毒性掌握2,"""45056314""",被动效果：风语者掌握各种毒性，对中毒的目标，增加52%的额外伤害,生命之箭2,45056012,怒气技能：对敌方随机4名目标造成81%攻击伤害，每回合额外造成29%攻击伤害，持续2回合（附加被动：普攻攻击3个目标）
45056,马拉萨,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",射手本能3,"""4505a111"",""4505a121""",被动效果：射手的本能使得自身暴击增加40%，攻击增加32%,中毒3,"""4505a214""",被动效果：拥有特殊的箭矢，暴击有100%概率使目标中毒，每回造成79%攻击伤害，持续2回合,毒性掌握2,"""45056314""",被动效果：风语者掌握各种毒性，对中毒的目标，增加52%的额外伤害,生命之箭2,45056012,怒气技能：对敌方随机4名目标造成81%攻击伤害，每回合额外造成29%攻击伤害，持续2回合（附加被动：普攻攻击3个目标）
45056,马拉萨,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",射手本能3,"""4505a111"",""4505a121""",被动效果：射手的本能使得自身暴击增加40%，攻击增加32%,中毒3,"""4505a214""",被动效果：拥有特殊的箭矢，暴击有100%概率使目标中毒，每回造成79%攻击伤害，持续2回合,毒性掌握3,"""4505a314""",被动效果：风语者掌握各种毒性，对中毒的目标，增加62%的额外伤害,生命之箭2,45056012,怒气技能：对敌方随机4名目标造成81%攻击伤害，每回合额外造成29%攻击伤害，持续2回合（附加被动：普攻攻击3个目标）
45056,马拉萨,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",射手本能3,"""4505a111"",""4505a121""",被动效果：射手的本能使得自身暴击增加40%，攻击增加32%,中毒3,"""4505a214""",被动效果：拥有特殊的箭矢，暴击有100%概率使目标中毒，每回造成79%攻击伤害，持续2回合,毒性掌握3,"""4505a314""",被动效果：风语者掌握各种毒性，对中毒的目标，增加62%的额外伤害,生命之箭3,4505a012,怒气技能：对敌方随机4名目标造成126%攻击伤害，减少其32点速度并中毒，每回合额外造成54%攻击伤害，持续3回合（附加被动：普攻攻击3个目标）
45056,马拉萨,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",射手本能3,"""4505a111"",""4505a121""",被动效果：射手的本能使得自身暴击增加40%，攻击增加32%,中毒3,"""4505a214""",被动效果：拥有特殊的箭矢，暴击有100%概率使目标中毒，每回造成79%攻击伤害，持续2回合,毒性掌握3,"""4505a314""",被动效果：风语者掌握各种毒性，对中毒的目标，增加62%的额外伤害,生命之箭3,4505a012,怒气技能：对敌方随机4名目标造成126%攻击伤害，减少其32点速度并中毒，每回合额外造成54%攻击伤害，持续3回合（附加被动：普攻攻击3个目标）
45056,马拉萨,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",射手本能3,"""4505a111"",""4505a121""",被动效果：射手的本能使得自身暴击增加40%，攻击增加32%,中毒3,"""4505a214""",被动效果：拥有特殊的箭矢，暴击有100%概率使目标中毒，每回造成79%攻击伤害，持续2回合,毒性掌握3,"""4505a314""",被动效果：风语者掌握各种毒性，对中毒的目标，增加62%的额外伤害,生命之箭3,4505a012,怒气技能：对敌方随机4名目标造成126%攻击伤害，减少其32点速度并中毒，每回合额外造成54%攻击伤害，持续3回合（附加被动：普攻攻击3个目标）
45056,马拉萨,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",射手本能3,"""4505a111"",""4505a121""",被动效果：射手的本能使得自身暴击增加40%，攻击增加32%,中毒3,"""4505a214""",被动效果：拥有特殊的箭矢，暴击有100%概率使目标中毒，每回造成79%攻击伤害，持续2回合,毒性掌握3,"""4505a314""",被动效果：风语者掌握各种毒性，对中毒的目标，增加62%的额外伤害,生命之箭3,4505a012,怒气技能：对敌方随机4名目标造成126%攻击伤害，减少其32点速度并中毒，每回合额外造成54%攻击伤害，持续3回合（附加被动：普攻攻击3个目标）
51016,不眠者,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",石化诅咒3,"""5101a114"",""5101a124""",被动效果：普攻有84%概率给目标附加时间诅咒，并有42%概率使目标石化2回合，时间诅咒1回合后触发造成101%的攻击伤害,时间诅咒2,"""51016214"",""51016224""",被动效果：受到攻击时，给攻击者附加时间诅咒，时间诅咒1回合后触发造成84%攻击伤害，同时有33%概率恢复自身7%的生命（受控触发）,重生2,"""51016314""",被动效果：食人魔祭祀先祖图腾，拥有了复活的能力，复活后恢复自身65%的生命,暗影诅咒,51016012,怒气技能：对敌方后排造成88%攻击伤害并有63%概率附加时间诅咒，时间诅咒1回合后触发造成156%的攻击伤害，并提升自身17.5%免伤3回合
51016,不眠者,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",石化诅咒3,"""5101a114"",""5101a124""",被动效果：普攻有84%概率给目标附加时间诅咒，并有42%概率使目标石化2回合，时间诅咒1回合后触发造成101%的攻击伤害,时间诅咒3,"""5101a214"",""5101a224""",被动效果：受到攻击时，给攻击者附加时间诅咒，时间诅咒1回合后触发造成111%攻击伤害，同时有33%概率恢复自身10%的生命（受控触发）,重生2,"""51016314""",被动效果：食人魔祭祀先祖图腾，拥有了复活的能力，复活后恢复自身65%的生命,暗影诅咒,51016012,怒气技能：对敌方后排造成88%攻击伤害并有63%概率附加时间诅咒，时间诅咒1回合后触发造成156%的攻击伤害，并提升自身17.5%免伤3回合
51016,不眠者,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",石化诅咒3,"""5101a114"",""5101a124""",被动效果：普攻有84%概率给目标附加时间诅咒，并有42%概率使目标石化2回合，时间诅咒1回合后触发造成101%的攻击伤害,时间诅咒3,"""5101a214"",""5101a224""",被动效果：受到攻击时，给攻击者附加时间诅咒，时间诅咒1回合后触发造成111%攻击伤害，同时有33%概率恢复自身10%的生命（受控触发）,第二生命3,"""5101a314""",被动效果：食人魔祭祀先祖图腾，拥有了复活的能力，复活后恢复自身90%的生命,暗影诅咒,51016012,怒气技能：对敌方后排造成88%攻击伤害并有63%概率附加时间诅咒，时间诅咒1回合后触发造成156%的攻击伤害，并提升自身17.5%免伤3回合
51016,不眠者,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",石化诅咒3,"""5101a114"",""5101a124""",被动效果：普攻有84%概率给目标附加时间诅咒，并有42%概率使目标石化2回合，时间诅咒1回合后触发造成101%的攻击伤害,时间诅咒3,"""5101a214"",""5101a224""",被动效果：受到攻击时，给攻击者附加时间诅咒，时间诅咒1回合后触发造成111%攻击伤害，同时有33%概率恢复自身10%的生命（受控触发）,第二生命3,"""5101a314""",被动效果：食人魔祭祀先祖图腾，拥有了复活的能力，复活后恢复自身90%的生命,暗影诅咒3,5101a012,怒气技能：对敌方全体造成125%攻击伤害并有66%概率附加时间诅咒，时间诅咒1回合触发造成202%的攻击伤害，并有18%的概率额外附加一个66%攻击伤害的时间诅咒，并提升自身25%免伤3回合
51016,不眠者,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",石化诅咒3,"""5101a114"",""5101a124""",被动效果：普攻有84%概率给目标附加时间诅咒，并有42%概率使目标石化2回合，时间诅咒1回合后触发造成101%的攻击伤害,时间诅咒3,"""5101a214"",""5101a224""",被动效果：受到攻击时，给攻击者附加时间诅咒，时间诅咒1回合后触发造成111%攻击伤害，同时有33%概率恢复自身10%的生命（受控触发）,第二生命3,"""5101a314""",被动效果：食人魔祭祀先祖图腾，拥有了复活的能力，复活后恢复自身90%的生命,暗影诅咒3,5101a012,怒气技能：对敌方全体造成125%攻击伤害并有66%概率附加时间诅咒，时间诅咒1回合触发造成202%的攻击伤害，并有18%的概率额外附加一个66%攻击伤害的时间诅咒，并提升自身25%免伤3回合
