英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
52046,黑暗阿辛多,14,3.51,1,8.14,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",美杜莎之力3,"""5204a114""",被动效果：恶心的触手怪，普攻有56%概率使目标石化，持续1回合,领域3,"""5204a211"",""5204a221"",""5204a231""",被动效果：在自己的领域中，技能伤害增加100%，生命增加70%，速度增加63,防守反击3,"""5204a314"",""5204a324""",被动效果：受到攻击时转守为攻，55%概率提升自身63%攻击力2回合，并有33%概率降低攻击者30点怒气,无序攻击3,5204a012,怒气技能：对敌方全体造成95%攻击伤害并增加自身30%伤害减免2回合，并有50%概率使目标石化2回合，有33%的概率降低目标30点能量，33%概率额外获得30点怒气
52046,黑暗阿辛多,15,3.51,1,8.14,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",美杜莎之力3,"""5204a114""",被动效果：恶心的触手怪，普攻有56%概率使目标石化，持续1回合,领域3,"""5204a211"",""5204a221"",""5204a231""",被动效果：在自己的领域中，技能伤害增加100%，生命增加70%，速度增加63,防守反击3,"""5204a314"",""5204a324""",被动效果：受到攻击时转守为攻，55%概率提升自身63%攻击力2回合，并有33%概率降低攻击者30点怒气,无序攻击3,5204a012,怒气技能：对敌方全体造成95%攻击伤害并增加自身30%伤害减免2回合，并有50%概率使目标石化2回合，有33%的概率降低目标30点能量，33%概率额外获得30点怒气
52056,米姆,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念2,"""52056204""",被动效果：普通攻击变为攻击生命最低的敌人，造成120%攻击伤害并减少目标40点怒气,死亡实验2,"""52056304"",""52056314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成100%攻击伤害，持续2回合,冥火飓风2,52056012,怒气技能：对随机1名敌人造成300%攻击伤害，若目标为前排，则降低其55%护甲3回合，并石化2回合，目标为后排，则降低其20%攻击和60点速度3回合
52056,米姆,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念3,"""5205a204""",被动效果：普通攻击变为攻击生命最低的敌人，造成140%攻击伤害并减少目标60点怒气,死亡实验2,"""52056304"",""52056314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成100%攻击伤害，持续2回合,冥火飓风2,52056012,怒气技能：对随机1名敌人造成300%攻击伤害，若目标为前排，则降低其55%护甲3回合，并石化2回合，目标为后排，则降低其20%攻击和60点速度3回合
52056,米姆,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念3,"""5205a204""",被动效果：普通攻击变为攻击生命最低的敌人，造成140%攻击伤害并减少目标60点怒气,死亡实验3,"""5205a304"",""5205a314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成200%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合,冥火飓风2,52056012,怒气技能：对随机1名敌人造成300%攻击伤害，若目标为前排，则降低其55%护甲3回合，并石化2回合，目标为后排，则降低其20%攻击和60点速度3回合
52056,米姆,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念3,"""5205a204""",被动效果：普通攻击变为攻击生命最低的敌人，造成140%攻击伤害并减少目标60点怒气,死亡实验3,"""5205a304"",""5205a314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成200%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合,冥火飓风3,5205a012,怒气技能：对随机1名敌人造成400%攻击伤害，若目标为前排，则降低其75%护甲3回合，并石化2回合，目标为后排，则降低其30%攻击和80点速度3回合
52056,米姆,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念3,"""5205a204""",被动效果：普通攻击变为攻击生命最低的敌人，造成140%攻击伤害并减少目标60点怒气,死亡实验3,"""5205a304"",""5205a314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成200%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合,冥火飓风3,5205a012,怒气技能：对随机1名敌人造成400%攻击伤害，若目标为前排，则降低其75%护甲3回合，并石化2回合，目标为后排，则降低其30%攻击和80点速度3回合
52056,米姆,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念3,"""5205a204""",被动效果：普通攻击变为攻击生命最低的敌人，造成140%攻击伤害并减少目标60点怒气,死亡实验3,"""5205a304"",""5205a314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成200%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合,冥火飓风3,5205a012,怒气技能：对随机1名敌人造成400%攻击伤害，若目标为前排，则降低其75%护甲3回合，并石化2回合，目标为后排，则降低其30%攻击和80点速度3回合
52056,米姆,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念3,"""5205a204""",被动效果：普通攻击变为攻击生命最低的敌人，造成140%攻击伤害并减少目标60点怒气,死亡实验3,"""5205a304"",""5205a314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成200%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合,冥火飓风3,5205a012,怒气技能：对随机1名敌人造成400%攻击伤害，若目标为前排，则降低其75%护甲3回合，并石化2回合，目标为后排，则降低其30%攻击和80点速度3回合
52056,米姆,14,3.51,1,8.14,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念3,"""5205a204""",被动效果：普通攻击变为攻击生命最低的敌人，造成140%攻击伤害并减少目标60点怒气,死亡实验3,"""5205a304"",""5205a314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成200%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合,冥火飓风3,5205a012,怒气技能：对随机1名敌人造成400%攻击伤害，若目标为前排，则降低其75%护甲3回合，并石化2回合，目标为后排，则降低其30%攻击和80点速度3回合
52056,米姆,15,3.51,1,8.14,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",天才法师3,"""5205a201"",""5205a211"",""5205a221"",""5205a231""",被动效果：生命增加40%，伤害减免增加30%，速度增加60点，免控率增加100%,邪恶心念3,"""5205a204""",被动效果：普通攻击变为攻击生命最低的敌人，造成140%攻击伤害并减少目标60点怒气,死亡实验3,"""5205a304"",""5205a314""",被动效果：敌方英雄死亡时，每回合对所有敌人造成200%攻击伤害，持续2回合；友方英雄死亡时，每回合对所有敌人造成150%攻击伤害，持续2回合,冥火飓风3,5205a012,怒气技能：对随机1名敌人造成400%攻击伤害，若目标为前排，则降低其75%护甲3回合，并石化2回合，目标为后排，则降低其30%攻击和80点速度3回合
53016,黑暗之灵,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",易怒3,"""5301a114"",""5301a124""",被动效果：受到攻击时非常愤怒，增加自己40点怒气并增加自己10%对敌人造成的伤害，持续3回合,怒气爆发2,"""53016214"",""53016224""",被动效果：主教爆发自己的怒气，每次普攻增加自己30点怒气并增加自己7.3%对敌人造成的伤害，持续3回合,攻击2,"""53016311""",被动效果：掌握了黑暗之力，攻击增加22%,流星冲击2,53016012,怒气技能：对敌方随机4名目标造成101%攻击伤害并降低目标怒气35点
53016,黑暗之灵,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",易怒3,"""5301a114"",""5301a124""",被动效果：受到攻击时非常愤怒，增加自己40点怒气并增加自己10%对敌人造成的伤害，持续3回合,怒气爆发3,"""5301a214"",""5301a224""",被动效果：主教爆发自己的怒气，每次普攻增加自己40点怒气并增加自己12%对敌人造成的伤害，持续3回合,攻击2,"""53016311""",被动效果：掌握了黑暗之力，攻击增加22%,流星冲击2,53016012,怒气技能：对敌方随机4名目标造成101%攻击伤害并降低目标怒气35点
53016,黑暗之灵,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",易怒3,"""5301a114"",""5301a124""",被动效果：受到攻击时非常愤怒，增加自己40点怒气并增加自己10%对敌人造成的伤害，持续3回合,怒气爆发3,"""5301a214"",""5301a224""",被动效果：主教爆发自己的怒气，每次普攻增加自己40点怒气并增加自己12%对敌人造成的伤害，持续3回合,伤害增加3,"""5301a311""",被动效果：掌握了黑暗之力，攻击增加33%,流星冲击2,53016012,怒气技能：对敌方随机4名目标造成101%攻击伤害并降低目标怒气35点
53026,暗影魂牧,7,2.16,1,4.67,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影2,"""53026204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成100%攻击力伤害,恶魔盛宴2,"""53026304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成75%的伤害，）,暗影之怒2,53026012,怒气技能：对前排敌人造成150%攻击伤害并有50%石化敌人2回合，给我方随机4名英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转换为治疗，只对怒气技能和普攻生效）
53026,暗影魂牧,8,2.41,1,6.42,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影3,"""5302a204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成150%攻击力伤害,恶魔盛宴2,"""53026304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成75%的伤害，）,暗影之怒2,53026012,怒气技能：对前排敌人造成150%攻击伤害并有50%石化敌人2回合，给我方随机4名英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转换为治疗，只对怒气技能和普攻生效）
53026,暗影魂牧,9,2.67,1,8.17,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影3,"""5302a204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成150%攻击力伤害,恶魔盛宴3,"""5302a304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成100%的伤害，）,暗影之怒2,53026012,怒气技能：对前排敌人造成150%攻击伤害并有50%石化敌人2回合，给我方随机4名英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转换为治疗，只对怒气技能和普攻生效）
53026,暗影魂牧,10,3.05,1,10.8,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影3,"""5302a204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成150%攻击力伤害,恶魔盛宴3,"""5302a304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成100%的伤害，）,暗影之怒3,5302a012,怒气技能：对前排敌人造成200%攻击伤害并有70%石化敌人2回合，给我方全体英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转化为治疗，只对怒气技能和普攻生效）
53026,暗影魂牧,11,3.05,1,10.8,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影3,"""5302a204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成150%攻击力伤害,恶魔盛宴3,"""5302a304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成100%的伤害，）,暗影之怒3,5302a012,怒气技能：对前排敌人造成200%攻击伤害并有70%石化敌人2回合，给我方全体英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转化为治疗，只对怒气技能和普攻生效）
53026,暗影魂牧,12,3.05,1,10.8,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影3,"""5302a204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成150%攻击力伤害,恶魔盛宴3,"""5302a304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成100%的伤害，）,暗影之怒3,5302a012,怒气技能：对前排敌人造成200%攻击伤害并有70%石化敌人2回合，给我方全体英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转化为治疗，只对怒气技能和普攻生效）
53026,暗影魂牧,13,3.05,1,10.8,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影3,"""5302a204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成150%攻击力伤害,恶魔盛宴3,"""5302a304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成100%的伤害，）,暗影之怒3,5302a012,怒气技能：对前排敌人造成200%攻击伤害并有70%石化敌人2回合，给我方全体英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转化为治疗，只对怒气技能和普攻生效）
53026,暗影魂牧,14,3.05,1,10.8,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影3,"""5302a204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成150%攻击力伤害,恶魔盛宴3,"""5302a304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成100%的伤害，）,暗影之怒3,5302a012,怒气技能：对前排敌人造成200%攻击伤害并有70%石化敌人2回合，给我方全体英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转化为治疗，只对怒气技能和普攻生效）
53026,暗影魂牧,15,3.05,1,10.8,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",枯萎绝望3,"""5302a101"",""5302a111"",""5302a121"",""5302a404""",被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,幽魂暗影3,"""5302a204""",被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成150%攻击力伤害,恶魔盛宴3,"""5302a304""",被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成100%的伤害，）,暗影之怒3,5302a012,怒气技能：对前排敌人造成200%攻击伤害并有70%石化敌人2回合，给我方全体英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并将伤害的100%转化为治疗，只对怒气技能和普攻生效）
55016,奥沃,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手2,"""55016214"",""55016224"",""55016234""",被动技能：永久免疫沉默效果；普攻改为攻击后排随机1个目标，造成100%伤害并减少目标40怒气,能量主宰2,"""55016311"",""55016314"",""55016324""",被动技能：生命永久增加25%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取20点怒气并恢复自己70%攻击等量生命（受控可触发）,黑暗亵渎2,55016012,怒气技能：对随机2名敌人造成240%攻击伤害，并增加自己20%暴击，持续4回合，对当前生命值高于自己的目标额外造成目标生命上限10%伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量20%两回合
55016,奥沃,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手3,"""5501a214"",""5501a224"",""5501a234""",被动效果：永久免疫沉默效果；普攻改为攻击生命值最低的1个目标，造成180%伤害并减少目标50怒气,能量主宰2,"""55016311"",""55016314"",""55016324""",被动技能：生命永久增加25%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取20点怒气并恢复自己70%攻击等量生命（受控可触发）,黑暗亵渎2,55016012,怒气技能：对随机2名敌人造成240%攻击伤害，并增加自己20%暴击，持续4回合，对当前生命值高于自己的目标额外造成目标生命上限10%伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量20%两回合
55016,奥沃,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手3,"""5501a214"",""5501a224"",""5501a234""",被动效果：永久免疫沉默效果；普攻改为攻击生命值最低的1个目标，造成180%伤害并减少目标50怒气,能量主宰3,"""5501a311"",""5501a314"",""5501a324""",被动效果：生命永久增加30%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取33点怒气并恢复自己220%攻击等量生命（受控可触发）,黑暗亵渎2,55016012,怒气技能：对随机2名敌人造成240%攻击伤害，并增加自己20%暴击，持续4回合，对当前生命值高于自己的目标额外造成目标生命上限10%伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量20%两回合
55016,奥沃,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手3,"""5501a214"",""5501a224"",""5501a234""",被动效果：永久免疫沉默效果；普攻改为攻击生命值最低的1个目标，造成180%伤害并减少目标50怒气,能量主宰3,"""5501a311"",""5501a314"",""5501a324""",被动效果：生命永久增加30%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取33点怒气并恢复自己220%攻击等量生命（受控可触发）,黑暗亵渎3,5501a012,"怒气技能：对随机2名敌人造成360%攻击伤害，并增加自己42%暴击，持续4回合，额外造成目标生命上限20%的额外伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量30%两回合,对辅助类目标额外造成160%攻击伤害"
55016,奥沃,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手3,"""5501a214"",""5501a224"",""5501a234""",被动效果：永久免疫沉默效果；普攻改为攻击生命值最低的1个目标，造成180%伤害并减少目标50怒气,能量主宰3,"""5501a311"",""5501a314"",""5501a324""",被动效果：生命永久增加30%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取33点怒气并恢复自己220%攻击等量生命（受控可触发）,黑暗亵渎3,5501a012,"怒气技能：对随机2名敌人造成360%攻击伤害，并增加自己42%暴击，持续4回合，额外造成目标生命上限20%的额外伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量30%两回合,对辅助类目标额外造成160%攻击伤害"
55016,奥沃,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手3,"""5501a214"",""5501a224"",""5501a234""",被动效果：永久免疫沉默效果；普攻改为攻击生命值最低的1个目标，造成180%伤害并减少目标50怒气,能量主宰3,"""5501a311"",""5501a314"",""5501a324""",被动效果：生命永久增加30%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取33点怒气并恢复自己220%攻击等量生命（受控可触发）,黑暗亵渎3,5501a012,"怒气技能：对随机2名敌人造成360%攻击伤害，并增加自己42%暴击，持续4回合，额外造成目标生命上限20%的额外伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量30%两回合,对辅助类目标额外造成160%攻击伤害"
55016,奥沃,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手3,"""5501a214"",""5501a224"",""5501a234""",被动效果：永久免疫沉默效果；普攻改为攻击生命值最低的1个目标，造成180%伤害并减少目标50怒气,能量主宰3,"""5501a311"",""5501a314"",""5501a324""",被动效果：生命永久增加30%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取33点怒气并恢复自己220%攻击等量生命（受控可触发）,黑暗亵渎3,5501a012,"怒气技能：对随机2名敌人造成360%攻击伤害，并增加自己42%暴击，持续4回合，额外造成目标生命上限20%的额外伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量30%两回合,对辅助类目标额外造成160%攻击伤害"
