Îä»êid,Îä»êµÈ¼¶,ÑÕÉ«,ÖÖ×å,Îä»êÃû³Æ,Îä»êÍ¼±ê,×¨ÊôÓ¢ÐÛ,Îä»êÊôÐÔ,¶îÍâÊôÐÔ1,ÉËº¦Ôö¼Ó,¶îÍâÊôÐÔ,¶îÍâ¼¼ÄÜ,ÏÔÊ¾ÊôÐÔ,¼¼ÄÜÃèÊö
51016,72,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":302400,""atk"":8400","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""hppro"":100",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,73,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":307800,""atk"":8550","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""hppro"":100",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,74,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":313200,""atk"":8700","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""hppro"":100",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,75,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":318600,""atk"":8850","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""","""speed"":10,""atk"":300,""hp"":5000",
51016,76,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":324000,""atk"":9000","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,77,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":329400,""atk"":9150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,78,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":334800,""atk"":9300","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,79,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":340200,""atk"":9450","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,80,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":345600,""atk"":9600","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""","""undpspro"":50",
51016,81,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":351000,""atk"":9750","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,82,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":356400,""atk"":9900","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,83,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":361800,""atk"":10050","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,84,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":367200,""atk"":10200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":150","""5101602004""",,
51016,85,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":372600,""atk"":10350","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""","""dpspro"":50",
51016,86,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":378000,""atk"":10500","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,87,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":383400,""atk"":10650","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,88,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":388800,""atk"":10800","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,89,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":394200,""atk"":10950","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,90,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":399600,""atk"":11100","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""","""pvpdpspro"":50",
51016,91,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":405000,""atk"":11250","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,92,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":410400,""atk"":11400","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,93,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":415800,""atk"":11550","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,94,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":421200,""atk"":11700","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,95,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":426600,""atk"":11850","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""","""pvpundpspro"":50",
51016,96,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":432000,""atk"":12000","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,97,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":437400,""atk"":12150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,98,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":442800,""atk"":12300","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,99,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":448200,""atk"":12450","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""hppro"":100,""dpspro"":200","""5101602004""",,
51016,100,5,5,ºÚ°µ×óÓÒ,51016,51016,"""hp"":453600,""atk"":12600","""atk"":900,""hp"":15000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":20,""hppro"":100",",""dpspro"":200","""atk"":900,""hp"":15000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":20,""hppro"":100,""dpspro"":200","""5101602004""","""speed"":10,""atk"":300,""hp"":5000",
51026,1,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":5400,""atk"":150",,,,,,
51026,2,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":7200,""atk"":200",,,,,,
51026,3,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":9000,""atk"":250",,,,,,
51026,4,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":10800,""atk"":300",,,,,,
51026,5,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":12600,""atk"":350","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,"""atk"":300",
51026,6,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":14400,""atk"":400","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
51026,7,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":16200,""atk"":450","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
51026,8,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":18000,""atk"":500","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
51026,9,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":19800,""atk"":550","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
51026,10,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":21600,""atk"":600","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,"""hp"":5000",
51026,11,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":24300,""atk"":675","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
51026,12,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":27000,""atk"":750","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
51026,13,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":29700,""atk"":825","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
51026,14,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":32400,""atk"":900","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
51026,15,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":35100,""atk"":975","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,"""undpspro"":50",
51026,16,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":37800,""atk"":1050","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
51026,17,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":40500,""atk"":1125","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
51026,18,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":43200,""atk"":1200","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
51026,19,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":45900,""atk"":1275","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
51026,20,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":48600,""atk"":1350","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,"""dpspro"":50",
51026,21,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":52200,""atk"":1450","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
51026,22,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":55800,""atk"":1550","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
51026,23,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":59400,""atk"":1650","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
51026,24,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":63000,""atk"":1750","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
51026,25,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":66600,""atk"":1850","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60,""dpspro"":50","""5102601004""",,ÉúÃüÔö¼Ó6%£¬Õ½¶·ÖÐÃ¿ÓÐÒ»Ãû¹â°µÕóÓªÓÑ·½Ó¢ÐÛ´æ»îÉËº¦+3%
51026,26,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":70200,""atk"":1950","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60,""dpspro"":50","""5102601004""",,
51026,27,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":73800,""atk"":2050","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60,""dpspro"":50","""5102601004""",,
51026,28,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":77400,""atk"":2150","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60,""dpspro"":50","""5102601004""",,
51026,29,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":81000,""atk"":2250","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""hppro"":60,""dpspro"":50","""5102601004""",,
51026,30,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":84600,""atk"":2350","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":50","""5102601004""","""undpspro"":50",
51026,31,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":89100,""atk"":2475","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":50","""5102601004""",,
51026,32,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":93600,""atk"":2600","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":50","""5102601004""",,
51026,33,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":98100,""atk"":2725","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":50","""5102601004""",,
51026,34,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":102600,""atk"":2850","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":50","""5102601004""",,
51026,35,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":107100,""atk"":2975","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":100","""5102601004""","""dpspro"":50",
51026,36,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":111600,""atk"":3100","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,37,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":116100,""atk"":3225","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,38,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":120600,""atk"":3350","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,39,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":125100,""atk"":3475","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,40,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":129600,""atk"":3600","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""","""pvpdpspro"":50",
51026,41,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":135000,""atk"":3750","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,42,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":140400,""atk"":3900","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,43,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":145800,""atk"":4050","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,44,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":151200,""atk"":4200","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,45,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":156600,""atk"":4350","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""","""pvpundpspro"":50",
51026,46,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":162000,""atk"":4500","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,47,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":167400,""atk"":4650","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,48,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":172800,""atk"":4800","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,49,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":178200,""atk"":4950","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":60,""dpspro"":100","""5102601004""",,
51026,50,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":183600,""atk"":5100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100,""dpspro"":100","""5102602004""",,ÉúÃüÔö¼Ó10%£¬Õ½¶·ÖÐÃ¿ÓÐÒ»Ãû¹â°µÕóÓªÓÑ·½Ó¢ÐÛ´æ»îÉËº¦+5%
51026,51,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":189000,""atk"":5250","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100,""dpspro"":100","""5102602004""",,
51026,52,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":194400,""atk"":5400","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100,""dpspro"":100","""5102602004""",,
51026,53,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":199800,""atk"":5550","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100,""dpspro"":100","""5102602004""",,
51026,54,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":205200,""atk"":5700","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100,""dpspro"":100","""5102602004""",,
51026,55,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":210600,""atk"":5850","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100,""dpspro"":100","""5102602004""","""undpspro"":50",
51026,56,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":216000,""atk"":6000","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100,""dpspro"":100","""5102602004""",,
51026,57,5,5,Áú¹Ç»¤Íó,51026,51026,"""hp"":221400,""atk"":6150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""hppro"":100,""dpspro"":100","""5102602004""",,
