掉落组,掉落类型,掉落物品,掉落数量,权重
201129,equip,4042,1,24
201129,equip,4032,1,1000
201129,equip,4022,1,4000
201129,,,0,15901
201130,equip,1042,1,6
201130,equip,1032,1,250
201130,equip,1022,1,1000
201130,equip,2042,1,6
201130,equip,2032,1,250
201130,equip,2022,1,1000
201130,equip,3042,1,6
201130,equip,3032,1,250
201130,equip,3022,1,1000
201130,equip,4042,1,6
201130,equip,4032,1,250
201130,equip,4022,1,1000
201130,,,0,15901
201131,equip,1042,1,24
201131,equip,1032,1,1000
201131,equip,1022,1,4000
201131,,,0,15901
201132,equip,2042,1,24
201132,equip,2032,1,1000
201132,equip,2022,1,4000
201132,,,0,15901
201133,equip,3042,1,24
201133,equip,3032,1,1000
201133,equip,3022,1,4000
201133,,,0,15901
201134,equip,4042,1,24
201134,equip,4032,1,1000
201134,equip,4022,1,4000
201134,,,0,15901
201135,equip,1042,1,6
201135,equip,1032,1,250
201135,equip,1022,1,1000
201135,equip,2042,1,6
201135,equip,2032,1,250
201135,equip,2022,1,1000
201135,equip,3042,1,6
201135,equip,3032,1,250
201135,equip,3022,1,1000
201135,equip,4042,1,6
201135,equip,4032,1,250
201135,equip,4022,1,1000
201135,,,0,15901
201136,equip,1042,1,24
201136,equip,1032,1,1000
201136,equip,1022,1,4000
201136,,,0,15901
201137,equip,2042,1,24
201137,equip,2032,1,1000
201137,equip,2022,1,4000
201137,,,0,15901
201138,equip,3042,1,24
201138,equip,3032,1,1000
201138,equip,3022,1,4000
201138,,,0,15901
201139,equip,4042,1,24
201139,equip,4032,1,1000
201139,equip,4022,1,4000
201139,,,0,15901
201140,equip,1042,1,6
201140,equip,1032,1,250
201140,equip,1022,1,1000
201140,equip,2042,1,6
201140,equip,2032,1,250
201140,equip,2022,1,1000
201140,equip,3042,1,6
201140,equip,3032,1,250
201140,equip,3022,1,1000
201140,equip,4042,1,6
201140,equip,4032,1,250
201140,equip,4022,1,1000
201140,,,0,15901
201141,equip,1042,1,24
201141,equip,1032,1,1000
201141,equip,1022,1,4000
201141,,,0,15901
201142,equip,2042,1,24
201142,equip,2032,1,1000
201142,equip,2022,1,4000
201142,,,0,15901
201143,equip,3042,1,24
201143,equip,3032,1,1000
201143,equip,3022,1,4000
201143,,,0,15901
201144,equip,4042,1,24
201144,equip,4032,1,1000
201144,equip,4022,1,4000
201144,,,0,15901
201145,equip,1042,1,6
201145,equip,1032,1,250
201145,equip,1022,1,1000
201145,equip,2042,1,6
201145,equip,2032,1,250
201145,equip,2022,1,1000
201145,equip,3042,1,6
201145,equip,3032,1,250
201145,equip,3022,1,1000
201145,equip,4042,1,6
201145,equip,4032,1,250
201145,equip,4022,1,1000
201145,,,0,15901
201146,equip,1042,1,24
201146,equip,1032,1,1000
201146,equip,1022,1,4000
201146,,,0,15901
201147,equip,2042,1,24
201147,equip,2032,1,1000
201147,equip,2022,1,4000
201147,,,0,15901
201148,equip,3042,1,24
201148,equip,3032,1,1000
201148,equip,3022,1,4000
201148,,,0,15901
201149,equip,4042,1,24
201149,equip,4032,1,1000
201149,equip,4022,1,4000
201149,,,0,15901
201150,equip,1042,1,6
201150,equip,1032,1,250
201150,equip,1022,1,1000
201150,equip,2042,1,6
201150,equip,2032,1,250
201150,equip,2022,1,1000
201150,equip,3042,1,6
201150,equip,3032,1,250
201150,equip,3022,1,1000
201150,equip,4042,1,6
201150,equip,4032,1,250
201150,equip,4022,1,1000
201150,,,0,15901
201151,equip,1042,1,24
201151,equip,1033,1,600
201151,equip,1022,1,4000
201151,,,0,14660
201152,equip,2042,1,24
201152,equip,2033,1,600
201152,equip,2022,1,4000
201152,,,0,14660
201153,equip,3042,1,24
201153,equip,3033,1,600
201153,equip,3022,1,4000
201153,,,0,14660
201154,equip,4042,1,24
201154,equip,4033,1,600
201154,equip,4022,1,4000
201154,,,0,14660
201155,equip,1042,1,6
201155,equip,1033,1,150
201155,equip,1022,1,1000
201155,equip,2042,1,6
201155,equip,2033,1,150
201155,equip,2022,1,1000
201155,equip,3042,1,6
201155,equip,3033,1,150
201155,equip,3022,1,1000
201155,equip,4042,1,6
201155,equip,4033,1,150
201155,equip,4022,1,1000
201155,,,0,14660
201156,equip,1042,1,24
201156,equip,1033,1,600
201156,equip,1022,1,4000
201156,,,0,14660
201157,equip,2042,1,24
201157,equip,2033,1,600
201157,equip,2022,1,4000
201157,,,0,14660
201158,equip,3042,1,24
201158,equip,3033,1,600
201158,equip,3022,1,4000
201158,,,0,14660
201159,equip,4042,1,24
201159,equip,4033,1,600
201159,equip,4022,1,4000
201159,,,0,14660
201160,equip,1042,1,6
201160,equip,1033,1,150
201160,equip,1022,1,1000
201160,equip,2042,1,6
201160,equip,2033,1,150
201160,equip,2022,1,1000
201160,equip,3042,1,6
201160,equip,3033,1,150
201160,equip,3022,1,1000
201160,equip,4042,1,6
201160,equip,4033,1,150
201160,equip,4022,1,1000
201160,,,0,14660
201161,equip,1042,1,24
201161,equip,1033,1,600
201161,equip,1022,1,4000
201161,,,0,14660
201162,equip,2042,1,24
201162,equip,2033,1,600
201162,equip,2022,1,4000
201162,,,0,14660
201163,equip,3042,1,24
201163,equip,3033,1,600
201163,equip,3022,1,4000
201163,,,0,14660
201164,equip,4042,1,24
201164,equip,4033,1,600
201164,equip,4022,1,4000
201164,,,0,14660
201165,equip,1042,1,6
201165,equip,1033,1,150
201165,equip,1022,1,1000
201165,equip,2042,1,6
201165,equip,2033,1,150
201165,equip,2022,1,1000
201165,equip,3042,1,6
201165,equip,3033,1,150
201165,equip,3022,1,1000
201165,equip,4042,1,6
201165,equip,4033,1,150
201165,equip,4022,1,1000
201165,,,0,14660
201166,equip,1042,1,24
201166,equip,1033,1,600
201166,equip,1022,1,4000
201166,,,0,14660
201167,equip,2042,1,24
201167,equip,2033,1,600
201167,equip,2022,1,4000
201167,,,0,14660
201168,equip,3042,1,24
201168,equip,3033,1,600
201168,equip,3022,1,4000
201168,,,0,14660
201169,equip,4042,1,24
201169,equip,4033,1,600
201169,equip,4022,1,4000
201169,,,0,14660
201170,equip,1042,1,6
201170,equip,1033,1,150
201170,equip,1022,1,1000
201170,equip,2042,1,6
201170,equip,2033,1,150
201170,equip,2022,1,1000
201170,equip,3042,1,6
201170,equip,3033,1,150
201170,equip,3022,1,1000
201170,equip,4042,1,6
201170,equip,4033,1,150
201170,equip,4022,1,1000
201170,,,0,14660
201171,equip,1042,1,24
201171,equip,1033,1,600
201171,equip,1022,1,4000
201171,,,0,14660
201172,equip,2042,1,24
201172,equip,2033,1,600
201172,equip,2022,1,4000
201172,,,0,14660
201173,equip,3042,1,24
201173,equip,3033,1,600
201173,equip,3022,1,4000
201173,,,0,14660
201174,equip,4042,1,24
201174,equip,4033,1,600
201174,equip,4022,1,4000
201174,,,0,14660
201175,equip,1042,1,6
201175,equip,1033,1,150
201175,equip,1022,1,1000
201175,equip,2042,1,6
201175,equip,2033,1,150
201175,equip,2022,1,1000
201175,equip,3042,1,6
201175,equip,3033,1,150
201175,equip,3022,1,1000
201175,equip,4042,1,6
201175,equip,4033,1,150
201175,equip,4022,1,1000
201175,,,0,14660
201176,equip,1042,1,24
201176,equip,1033,1,600
201176,equip,1022,1,4000
201176,,,0,14660
201177,equip,2042,1,24
201177,equip,2033,1,600
201177,equip,2022,1,4000
201177,,,0,14660
201178,equip,3042,1,24
201178,equip,3033,1,600
201178,equip,3022,1,4000
201178,,,0,14660
201179,equip,4042,1,24
201179,equip,4033,1,600
201179,equip,4022,1,4000
201179,,,0,14660
201180,equip,1042,1,6
201180,equip,1033,1,150
201180,equip,1022,1,1000
201180,equip,2042,1,6
201180,equip,2033,1,150
201180,equip,2022,1,1000
201180,equip,3042,1,6
201180,equip,3033,1,150
201180,equip,3022,1,1000
201180,equip,4042,1,6
201180,equip,4033,1,150
201180,equip,4022,1,1000
201180,,,0,14660
201181,equip,1043,1,40
201181,equip,1033,1,700
201181,equip,1022,1,5550
201181,,,0,20184
201182,equip,2043,1,40
201182,equip,2033,1,700
201182,equip,2022,1,5550
201182,,,0,20184
201183,equip,3043,1,40
201183,equip,3033,1,700
201183,equip,3022,1,5550
201183,,,0,20184
201184,equip,4043,1,40
201184,equip,4033,1,700
201184,equip,4022,1,5550
201184,,,0,20184
201185,equip,1043,1,10
201185,equip,1033,1,175
201185,equip,1022,1,1387
201185,equip,2043,1,10
201185,equip,2033,1,175
201185,equip,2022,1,1387
201185,equip,3043,1,10
201185,equip,3033,1,175
201185,equip,3022,1,1387
201185,equip,4043,1,10
201185,equip,4033,1,175
201185,equip,4022,1,1387
201185,,,0,20184
201186,equip,1043,1,40
201186,equip,1033,1,700
201186,equip,1022,1,5550
201186,,,0,20184
201187,equip,2043,1,40
201187,equip,2033,1,700
201187,equip,2022,1,5550
201187,,,0,20184
201188,equip,3043,1,40
201188,equip,3033,1,700
201188,equip,3022,1,5550
201188,,,0,20184
201189,equip,4043,1,40
201189,equip,4033,1,700
201189,equip,4022,1,5550
201189,,,0,20184
201190,equip,1043,1,10
201190,equip,1033,1,175
201190,equip,1022,1,1387
201190,equip,2043,1,10
201190,equip,2033,1,175
201190,equip,2022,1,1387
201190,equip,3043,1,10
201190,equip,3033,1,175
201190,equip,3022,1,1387
201190,equip,4043,1,10
201190,equip,4033,1,175
201190,equip,4022,1,1387
201190,,,0,20184
201191,equip,1043,1,40
201191,equip,1033,1,700
201191,equip,1022,1,5550
201191,,,0,20184
201192,equip,2043,1,40
201192,equip,2033,1,700
201192,equip,2022,1,5550
201192,,,0,20184
201193,equip,3043,1,40
201193,equip,3033,1,700
201193,equip,3022,1,5550
201193,,,0,20184
201194,equip,4043,1,40
201194,equip,4033,1,700
201194,equip,4022,1,5550
201194,,,0,20184
201195,equip,1043,1,10
201195,equip,1033,1,175
201195,equip,1022,1,1387
201195,equip,2043,1,10
201195,equip,2033,1,175
201195,equip,2022,1,1387
201195,equip,3043,1,10
201195,equip,3033,1,175
201195,equip,3022,1,1387
201195,equip,4043,1,10
201195,equip,4033,1,175
201195,equip,4022,1,1387
201195,,,0,20184
201196,equip,1043,1,40
201196,equip,1033,1,700
201196,equip,1022,1,5550
201196,,,0,20184
201197,equip,2043,1,40
201197,equip,2033,1,700
201197,equip,2022,1,5550
201197,,,0,20184
201198,equip,3043,1,40
201198,equip,3033,1,700
201198,equip,3022,1,5550
201198,,,0,20184
201199,equip,4043,1,40
201199,equip,4033,1,700
201199,equip,4022,1,5550
201199,,,0,20184
201200,equip,1043,1,10
201200,equip,1033,1,175
201200,equip,1022,1,1387
201200,equip,2043,1,10
201200,equip,2033,1,175
201200,equip,2022,1,1387
201200,equip,3043,1,10
201200,equip,3033,1,175
201200,equip,3022,1,1387
201200,equip,4043,1,10
201200,equip,4033,1,175
201200,equip,4022,1,1387
201200,,,0,20184
201201,equip,1043,1,40
201201,equip,1033,1,700
201201,equip,1022,1,5550
201201,,,0,20184
201202,equip,2043,1,40
201202,equip,2033,1,700
201202,equip,2022,1,5550
201202,,,0,20184
201203,equip,3043,1,40
201203,equip,3033,1,700
201203,equip,3022,1,5550
201203,,,0,20184
201204,equip,4043,1,40
201204,equip,4033,1,700
201204,equip,4022,1,5550
201204,,,0,20184
201205,equip,1043,1,10
201205,equip,1033,1,175
201205,equip,1022,1,1387
201205,equip,2043,1,10
201205,equip,2033,1,175
201205,equip,2022,1,1387
201205,equip,3043,1,10
201205,equip,3033,1,175
201205,equip,3022,1,1387
201205,equip,4043,1,10
201205,equip,4033,1,175
201205,equip,4022,1,1387
201205,,,0,20184
201206,equip,1043,1,40
201206,equip,1033,1,700
201206,equip,1022,1,5550
201206,,,0,20184
201207,equip,2043,1,40
201207,equip,2033,1,700
201207,equip,2022,1,5550
201207,,,0,20184
201208,equip,3043,1,40
201208,equip,3033,1,700
201208,equip,3022,1,5550
201208,,,0,20184
201209,equip,4043,1,40
201209,equip,4033,1,700
201209,equip,4022,1,5550
201209,,,0,20184
201210,equip,1043,1,10
201210,equip,1033,1,175
201210,equip,1022,1,1387
201210,equip,2043,1,10
201210,equip,2033,1,175
201210,equip,2022,1,1387
201210,equip,3043,1,10
201210,equip,3033,1,175
201210,equip,3022,1,1387
201210,equip,4043,1,10
201210,equip,4033,1,175
201210,equip,4022,1,1387
201210,,,0,20184
201211,equip,1043,1,40
201211,equip,1033,1,700
201211,equip,1022,1,5550
201211,,,0,20184
201212,equip,2043,1,40
201212,equip,2033,1,700
201212,equip,2022,1,5550
201212,,,0,20184
201213,equip,3043,1,40
201213,equip,3033,1,700
201213,equip,3022,1,5550
201213,,,0,20184
201214,equip,4043,1,40
201214,equip,4033,1,700
201214,equip,4022,1,5550
201214,,,0,20184
201215,equip,1043,1,10
201215,equip,1033,1,175
201215,equip,1022,1,1387
201215,equip,2043,1,10
201215,equip,2033,1,175
201215,equip,2022,1,1387
201215,equip,3043,1,10
201215,equip,3033,1,175
201215,equip,3022,1,1387
201215,equip,4043,1,10
201215,equip,4033,1,175
201215,equip,4022,1,1387
201215,,,0,20184
201216,equip,1043,1,40
201216,equip,1033,1,700
201216,equip,1022,1,5550
201216,,,0,20184
201217,equip,2043,1,40
201217,equip,2033,1,700
201217,equip,2022,1,5550
201217,,,0,20184
201218,equip,3043,1,40
201218,equip,3033,1,700
201218,equip,3022,1,5550
201218,,,0,20184
201219,equip,4043,1,40
201219,equip,4033,1,700
201219,equip,4022,1,5550
201219,,,0,20184
201220,equip,1043,1,10
201220,equip,1033,1,175
201220,equip,1022,1,1387
201220,equip,2043,1,10
201220,equip,2033,1,175
201220,equip,2022,1,1387
201220,equip,3043,1,10
201220,equip,3033,1,175
201220,equip,3022,1,1387
201220,equip,4043,1,10
201220,equip,4033,1,175
201220,equip,4022,1,1387
201220,,,0,20184
201221,equip,1044,1,28
201221,equip,1041,1,500
201221,equip,1031,1,5550
201221,,,0,19905
201222,equip,2044,1,28
201222,equip,2041,1,500
201222,equip,2031,1,5550
201222,,,0,19905
201223,equip,3044,1,28
201223,equip,3041,1,500
201223,equip,3031,1,5550
201223,,,0,19905
201224,equip,4044,1,28
201224,equip,4041,1,500
201224,equip,4031,1,5550
201224,,,0,19905
201225,equip,1044,1,7
201225,equip,1041,1,125
201225,equip,1031,1,1387
201225,equip,2044,1,7
201225,equip,2041,1,125
201225,equip,2031,1,1387
201225,equip,3044,1,7
201225,equip,3041,1,125
201225,equip,3031,1,1387
201225,equip,4044,1,7
201225,equip,4041,1,125
201225,equip,4031,1,1387
201225,,,0,19905
201226,equip,1044,1,28
201226,equip,1041,1,500
201226,equip,1031,1,5550
201226,,,0,19905
201227,equip,2044,1,28
201227,equip,2041,1,500
201227,equip,2031,1,5550
201227,,,0,19905
201228,equip,3044,1,28
201228,equip,3041,1,500
201228,equip,3031,1,5550
201228,,,0,19905
201229,equip,4044,1,28
201229,equip,4041,1,500
201229,equip,4031,1,5550
201229,,,0,19905
201230,equip,1044,1,7
201230,equip,1041,1,125
201230,equip,1031,1,1387
201230,equip,2044,1,7
201230,equip,2041,1,125
201230,equip,2031,1,1387
201230,equip,3044,1,7
201230,equip,3041,1,125
201230,equip,3031,1,1387
201230,equip,4044,1,7
201230,equip,4041,1,125
201230,equip,4031,1,1387
201230,,,0,19905
201231,equip,1044,1,28
201231,equip,1041,1,500
201231,equip,1031,1,5550
201231,,,0,19905
201232,equip,2044,1,28
201232,equip,2041,1,500
201232,equip,2031,1,5550
201232,,,0,19905
201233,equip,3044,1,28
201233,equip,3041,1,500
201233,equip,3031,1,5550
201233,,,0,19905
201234,equip,4044,1,28
201234,equip,4041,1,500
201234,equip,4031,1,5550
201234,,,0,19905
201235,equip,1044,1,7
201235,equip,1041,1,125
201235,equip,1031,1,1387
201235,equip,2044,1,7
201235,equip,2041,1,125
201235,equip,2031,1,1387
201235,equip,3044,1,7
201235,equip,3041,1,125
201235,equip,3031,1,1387
201235,equip,4044,1,7
201235,equip,4041,1,125
201235,equip,4031,1,1387
201235,,,0,19905
201236,equip,1044,1,28
201236,equip,1041,1,500
201236,equip,1031,1,5550
201236,,,0,19905
201237,equip,2044,1,28
201237,equip,2041,1,500
201237,equip,2031,1,5550
201237,,,0,19905
201238,equip,3044,1,28
201238,equip,3041,1,500
201238,equip,3031,1,5550
201238,,,0,19905
201239,equip,4044,1,28
201239,equip,4041,1,500
201239,equip,4031,1,5550
201239,,,0,19905
201240,equip,1044,1,7
201240,equip,1041,1,125
201240,equip,1031,1,1387
201240,equip,2044,1,7
201240,equip,2041,1,125
201240,equip,2031,1,1387
201240,equip,3044,1,7
201240,equip,3041,1,125
201240,equip,3031,1,1387
201240,equip,4044,1,7
201240,equip,4041,1,125
201240,equip,4031,1,1387
201240,,,0,19905
201241,equip,1044,1,28
201241,equip,1041,1,500
201241,equip,1031,1,5550
201241,,,0,19905
201242,equip,2044,1,28
201242,equip,2041,1,500
201242,equip,2031,1,5550
201242,,,0,19905
201243,equip,3044,1,28
201243,equip,3041,1,500
201243,equip,3031,1,5550
201243,,,0,19905
201244,equip,4044,1,28
201244,equip,4041,1,500
201244,equip,4031,1,5550
201244,,,0,19905
201245,equip,1044,1,7
201245,equip,1041,1,125
201245,equip,1031,1,1387
201245,equip,2044,1,7
201245,equip,2041,1,125
201245,equip,2031,1,1387
201245,equip,3044,1,7
201245,equip,3041,1,125
201245,equip,3031,1,1387
201245,equip,4044,1,7
201245,equip,4041,1,125
201245,equip,4031,1,1387
201245,,,0,19905
201246,equip,1044,1,28
201246,equip,1041,1,500
201246,equip,1031,1,5550
201246,,,0,19905
201247,equip,2044,1,28
201247,equip,2041,1,500
201247,equip,2031,1,5550
201247,,,0,19905
201248,equip,3044,1,28
201248,equip,3041,1,500
201248,equip,3031,1,5550
201248,,,0,19905
201249,equip,4044,1,28
201249,equip,4041,1,500
201249,equip,4031,1,5550
201249,,,0,19905
201250,equip,1044,1,7
201250,equip,1041,1,125
201250,equip,1031,1,1387
201250,equip,2044,1,7
201250,equip,2041,1,125
201250,equip,2031,1,1387
201250,equip,3044,1,7
201250,equip,3041,1,125
201250,equip,3031,1,1387
201250,equip,4044,1,7
201250,equip,4041,1,125
201250,equip,4031,1,1387
201250,,,0,19905
201251,equip,1044,1,28
201251,equip,1041,1,500
201251,equip,1031,1,5550
201251,,,0,19905
201252,equip,2044,1,28
201252,equip,2041,1,500
201252,equip,2031,1,5550
201252,,,0,19905
201253,equip,3044,1,28
201253,equip,3041,1,500
201253,equip,3031,1,5550
201253,,,0,19905
201254,equip,4044,1,28
201254,equip,4041,1,500
201254,equip,4031,1,5550
201254,,,0,19905
201255,equip,1044,1,7
201255,equip,1041,1,125
201255,equip,1031,1,1387
201255,equip,2044,1,7
201255,equip,2041,1,125
201255,equip,2031,1,1387
201255,equip,3044,1,7
201255,equip,3041,1,125
201255,equip,3031,1,1387
201255,equip,4044,1,7
201255,equip,4041,1,125
201255,equip,4031,1,1387
201255,,,0,19905
201256,equip,1051,1,40
201256,equip,1042,1,700
201256,equip,1032,1,10500
201256,,,0,36957
201257,equip,2051,1,40
201257,equip,2042,1,700
201257,equip,2032,1,10500
201257,,,0,36957
201258,equip,3051,1,40
201258,equip,3042,1,700
201258,equip,3032,1,10500
201258,,,0,36957
201259,equip,4051,1,40
201259,equip,4042,1,700
201259,equip,4032,1,10500
201259,,,0,36957
201260,equip,1051,1,10
201260,equip,1042,1,175
201260,equip,1032,1,2625
201260,equip,2051,1,10
201260,equip,2042,1,175
201260,equip,2032,1,2625
201260,equip,3051,1,10
201260,equip,3042,1,175
201260,equip,3032,1,2625
201260,equip,4051,1,10
201260,equip,4042,1,175
201260,equip,4032,1,2625
201260,,,0,36957
201261,equip,1051,1,40
201261,equip,1042,1,700
201261,equip,1032,1,10500
201261,,,0,36957
201262,equip,2051,1,40
201262,equip,2042,1,700
201262,equip,2032,1,10500
201262,,,0,36957
201263,equip,3051,1,40
201263,equip,3042,1,700
201263,equip,3032,1,10500
201263,,,0,36957
201264,equip,4051,1,40
201264,equip,4042,1,700
201264,equip,4032,1,10500
201264,,,0,36957
201265,equip,1051,1,10
201265,equip,1042,1,175
201265,equip,1032,1,2625
201265,equip,2051,1,10
201265,equip,2042,1,175
201265,equip,2032,1,2625
201265,equip,3051,1,10
201265,equip,3042,1,175
201265,equip,3032,1,2625
201265,equip,4051,1,10
201265,equip,4042,1,175
201265,equip,4032,1,2625
201265,,,0,36957
201266,equip,1051,1,40
201266,equip,1042,1,700
201266,equip,1032,1,10500
201266,,,0,36957
201267,equip,2051,1,40
201267,equip,2042,1,700
201267,equip,2032,1,10500
201267,,,0,36957
201268,equip,3051,1,40
201268,equip,3042,1,700
201268,equip,3032,1,10500
201268,,,0,36957
201269,equip,4051,1,40
201269,equip,4042,1,700
201269,equip,4032,1,10500
201269,,,0,36957
201270,equip,1051,1,10
201270,equip,1042,1,175
201270,equip,1032,1,2625
201270,equip,2051,1,10
201270,equip,2042,1,175
201270,equip,2032,1,2625
201270,equip,3051,1,10
201270,equip,3042,1,175
201270,equip,3032,1,2625
201270,equip,4051,1,10
201270,equip,4042,1,175
201270,equip,4032,1,2625
201270,,,0,36957
201271,equip,1051,1,40
201271,equip,1042,1,700
201271,equip,1032,1,10500
201271,,,0,36957
201272,equip,2051,1,40
201272,equip,2042,1,700
201272,equip,2032,1,10500
201272,,,0,36957
201273,equip,3051,1,40
201273,equip,3042,1,700
201273,equip,3032,1,10500
201273,,,0,36957
201274,equip,4051,1,40
201274,equip,4042,1,700
201274,equip,4032,1,10500
201274,,,0,36957
201275,equip,1051,1,10
201275,equip,1042,1,175
201275,equip,1032,1,2625
201275,equip,2051,1,10
201275,equip,2042,1,175
201275,equip,2032,1,2625
201275,equip,3051,1,10
201275,equip,3042,1,175
201275,equip,3032,1,2625
201275,equip,4051,1,10
201275,equip,4042,1,175
201275,equip,4032,1,2625
201275,,,0,36957
201276,equip,1051,1,40
201276,equip,1042,1,700
201276,equip,1032,1,10500
201276,,,0,36957
201277,equip,2051,1,40
201277,equip,2042,1,700
201277,equip,2032,1,10500
201277,,,0,36957
201278,equip,3051,1,40
201278,equip,3042,1,700
201278,equip,3032,1,10500
201278,,,0,36957
201279,equip,4051,1,40
201279,equip,4042,1,700
201279,equip,4032,1,10500
201279,,,0,36957
201280,equip,1051,1,10
201280,equip,1042,1,175
201280,equip,1032,1,2625
201280,equip,2051,1,10
201280,equip,2042,1,175
201280,equip,2032,1,2625
201280,equip,3051,1,10
201280,equip,3042,1,175
201280,equip,3032,1,2625
201280,equip,4051,1,10
201280,equip,4042,1,175
201280,equip,4032,1,2625
201280,,,0,36957
201281,equip,1051,1,40
201281,equip,1042,1,700
201281,equip,1032,1,10500
201281,,,0,36957
201282,equip,2051,1,40
201282,equip,2042,1,700
201282,equip,2032,1,10500
201282,,,0,36957
201283,equip,3051,1,40
201283,equip,3042,1,700
201283,equip,3032,1,10500
201283,,,0,36957
201284,equip,4051,1,40
201284,equip,4042,1,700
201284,equip,4032,1,10500
201284,,,0,36957
201285,equip,1051,1,10
201285,equip,1042,1,175
201285,equip,1032,1,2625
201285,equip,2051,1,10
201285,equip,2042,1,175
201285,equip,2032,1,2625
201285,equip,3051,1,10
201285,equip,3042,1,175
201285,equip,3032,1,2625
201285,equip,4051,1,10
201285,equip,4042,1,175
201285,equip,4032,1,2625
201285,,,0,36957
201286,equip,1051,1,40
201286,equip,1042,1,700
201286,equip,1032,1,10500
201286,,,0,36957
201287,equip,2051,1,40
201287,equip,2042,1,700
201287,equip,2032,1,10500
201287,,,0,36957
201288,equip,3051,1,40
201288,equip,3042,1,700
201288,equip,3032,1,10500
201288,,,0,36957
201289,equip,4051,1,40
201289,equip,4042,1,700
201289,equip,4032,1,10500
201289,,,0,36957
201290,equip,1051,1,10
201290,equip,1042,1,175
201290,equip,1032,1,2625
201290,equip,2051,1,10
201290,equip,2042,1,175
201290,equip,2032,1,2625
201290,equip,3051,1,10
201290,equip,3042,1,175
201290,equip,3032,1,2625
201290,equip,4051,1,10
201290,equip,4042,1,175
201290,equip,4032,1,2625
201290,,,0,36957
201291,equip,1051,1,100
201291,equip,1042,1,700
201291,equip,1033,1,10500
201291,,,0,39440
201292,equip,2051,1,100
201292,equip,2042,1,700
201292,equip,2033,1,10500
201292,,,0,39440
201293,equip,3051,1,100
201293,equip,3042,1,700
201293,equip,3033,1,10500
201293,,,0,39440
201294,equip,4051,1,100
201294,equip,4042,1,700
201294,equip,4033,1,10500
201294,,,0,39440
201295,equip,1051,1,25
201295,equip,1042,1,175
201295,equip,1033,1,2625
201295,equip,2051,1,25
201295,equip,2042,1,175
201295,equip,2033,1,2625
201295,equip,3051,1,25
201295,equip,3042,1,175
201295,equip,3033,1,2625
201295,equip,4051,1,25
201295,equip,4042,1,175
201295,equip,4033,1,2625
201295,,,0,39440
201296,equip,1051,1,100
201296,equip,1042,1,700
201296,equip,1033,1,10500
201296,,,0,39440
201297,equip,2051,1,100
201297,equip,2042,1,700
201297,equip,2033,1,10500
201297,,,0,39440
201298,equip,3051,1,100
201298,equip,3042,1,700
201298,equip,3033,1,10500
201298,,,0,39440
201299,equip,4051,1,100
201299,equip,4042,1,700
201299,equip,4033,1,10500
201299,,,0,39440
201300,equip,1051,1,25
201300,equip,1042,1,175
201300,equip,1033,1,2625
201300,equip,2051,1,25
201300,equip,2042,1,175
201300,equip,2033,1,2625
201300,equip,3051,1,25
201300,equip,3042,1,175
201300,equip,3033,1,2625
201300,equip,4051,1,25
201300,equip,4042,1,175
201300,equip,4033,1,2625
201300,,,0,39440
201301,equip,1051,1,100
201301,equip,1042,1,700
201301,equip,1033,1,10500
201301,,,0,39440
201302,equip,2051,1,100
201302,equip,2042,1,700
201302,equip,2033,1,10500
201302,,,0,39440
201303,equip,3051,1,100
201303,equip,3042,1,700
201303,equip,3033,1,10500
201303,,,0,39440
201304,equip,4051,1,100
201304,equip,4042,1,700
201304,equip,4033,1,10500
201304,,,0,39440
201305,equip,1051,1,25
201305,equip,1042,1,175
201305,equip,1033,1,2625
201305,equip,2051,1,25
201305,equip,2042,1,175
201305,equip,2033,1,2625
201305,equip,3051,1,25
201305,equip,3042,1,175
201305,equip,3033,1,2625
201305,equip,4051,1,25
201305,equip,4042,1,175
201305,equip,4033,1,2625
201305,,,0,39440
201306,equip,1051,1,100
201306,equip,1042,1,700
201306,equip,1033,1,10500
201306,,,0,39440
201307,equip,2051,1,100
201307,equip,2042,1,700
201307,equip,2033,1,10500
201307,,,0,39440
201308,equip,3051,1,100
201308,equip,3042,1,700
201308,equip,3033,1,10500
201308,,,0,39440
201309,equip,4051,1,100
201309,equip,4042,1,700
201309,equip,4033,1,10500
201309,,,0,39440
201310,equip,1051,1,25
201310,equip,1042,1,175
201310,equip,1033,1,2625
201310,equip,2051,1,25
201310,equip,2042,1,175
201310,equip,2033,1,2625
201310,equip,3051,1,25
201310,equip,3042,1,175
201310,equip,3033,1,2625
201310,equip,4051,1,25
201310,equip,4042,1,175
201310,equip,4033,1,2625
201310,,,0,39440
201311,equip,1051,1,100
201311,equip,1042,1,700
201311,equip,1033,1,10500
201311,,,0,39440
201312,equip,2051,1,100
201312,equip,2042,1,700
201312,equip,2033,1,10500
201312,,,0,39440
201313,equip,3051,1,100
201313,equip,3042,1,700
201313,equip,3033,1,10500
201313,,,0,39440
201314,equip,4051,1,100
201314,equip,4042,1,700
201314,equip,4033,1,10500
201314,,,0,39440
201315,equip,1051,1,25
201315,equip,1042,1,175
201315,equip,1033,1,2625
201315,equip,2051,1,25
201315,equip,2042,1,175
201315,equip,2033,1,2625
201315,equip,3051,1,25
201315,equip,3042,1,175
201315,equip,3033,1,2625
201315,equip,4051,1,25
201315,equip,4042,1,175
201315,equip,4033,1,2625
201315,,,0,39440
201316,equip,1051,1,100
201316,equip,1042,1,700
201316,equip,1033,1,10500
